benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",3,21,31,606.8003390510195,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",4,31,40,280.00416444444426,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",5,40,48,2182.231921173219,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",6,48,59,9107.221545508046,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",7,59,72,15476.184955770077,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",8,72,80,6737.0486489007735,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",9,80,95,44756.51057219718,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[12, 21, 31, 40, 48, 59, 72, 80, 95, 106]",10,95,106,7994.781498900226,0.1409513340004196,400,400,10.0,8,0,89855.45840830795
=======
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",1,0,23,146.7091559636307,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",2,23,40,94.47742641112322,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",3,40,48,57.187061426015376,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",4,48,56,57.757184839023395,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",5,56,65,85.7896385994659,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",6,65,80,118.94851426751939,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",7,80,95,144.32450650324688,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,AIC,AIC_GAIN,"[23, 40, 48, 56, 65, 80, 95, 106]",8,95,106,89.66356324654546,0.16953366700181505,400,400,20.0,8,0,794.8570512565703
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[23, 40, 48, 65, 80, 95, 106]",1,0,23,48.727644100720084,0.15759524999884889,400,400,10.0,8,0,705.6217791070162
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[23, 40, 48, 65, 80, 95, 106]",2,23,40,29.06120469767029,0.15759524999884889,400,400,10.0,8,0,705.6217791070162
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[23, 40, 48, 65, 80, 95, 106]",3,40,48,46.71436525495363,0.15759524999884889,400,400,10.0,8,0,705.6217791070162
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[23, 40, 48, 65, 80, 95, 106]",4,48,65,189.35036420835888,0.15759524999884889,400,400,10.0,8,0,705.6217791070162
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[23, 40, 48, 65, 80, 95, 106]",5,65,80,90.79731298799943,0.15759524999884889,400,400,10.0,8,0,705.6217791070162
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[23, 40, 48, 65, 80, 95, 106]",6,80,95,211.55734582424023,0.15759524999884889,400,400,10.0,8,0,705.6217791070162
M4,Micro,Q9551,WBS,QRMSE,QRMSE_GAIN,"[23, 40, 48, 65, 80, 95, 106]",7,95,106,89.41354203307364,0.15759524999884889,400,400,10.0,8,0,705.6217791070162
>>>>>>> a161453 (modifiche)
